2009," Hoffnagel, Judith C.", ,,,,,,,,,,,,,,,,,,,,
2009," Hyodo, Tatiana", ,,,,,,,,,,,,,,,,,,,,
2009," Jarros, Rafaela Behs"," Dias, Hericka Zogbi J."," Muller, Marisa Campio"," Sousa, Paulo Luis Rosa", ,,,,,,,,,,,,,,,,,
2009," Joao, Belmiro do Nascimento", ,,,,,,,,,,,,,,,,,,,,
2009," Lara, Marilda Lopes Ginez de"," Lima, V. M. A.", ,,,,,,,,,,,,,,,,,,,
2009," Laurindo, Rosemeri"," Bruck, Thalita"," Mafra, Ticiane Elisa", ,,,,,,,,,,,,,,,,,,
2009," Leal, Carla Camargo"," Shibao, Fabio Ytoshi"," Moori, Roberto Giro", ,,,,,,,,,,,,,,,,,,
2009," Lima, Flavia Gonet Santos Nobrega de"," Campos Filho, Luiz Alberto Nascimento", ,,,,,,,,,,,,,,,,,,,
2009," Lima, Girlei Aparecido de"," Dozena, Marcelo Roberto"," Faria, Leandro Innocentini Lopes de", ,,,,,,,,,,,,,,,,,,
2009," Lira, Samira Valentim Gama"," Bezerra, Melina de Paiva"," Frota, Mirna Albuquerque"," Valdes, Maria Teresa Moreno"," Vieira, Luiza Jane Eyre de Souza"," Silva, Raimunda Magalhaes da", ,,,,,,,,,,,,,,,
2009," Lolis, Solange de Fatima"," Sanches-Marques, Angela Maria Marques"," Reis, Sebastiana Lindaura de Arruda"," Benedito, Evanilde", ,,,,,,,,,,,,,,,,,
2009," Lordsleem, Narcisia Leopoldina Cavalcanti"," Araujo, Richard Medeiros de"," Oliveira, Bruna Miyuki Kasuaya de"," Alexandrera, Mauro Lemuel de Oliveira", ,,,,,,,,,,,,,,,,,
2009," Lucatelli, Francine"," Andrade, Marcos Antonio Ribeiro", ,,,,,,,,,,,,,,,,,,,
2009," Luques Hernandez, Lourdes"," Iraola Ferrer, Marcos D.", ,,,,,,,,,,,,,,,,,,,
2009," Luz, Rodrigo Marciano da"," Gubiani, Clesia Ana"," Paulo, Wanderlei de Lima"," Rausch, Rita Buzzi", ,,,,,,,,,,,,,,,,,
2009," Macedo, Marcelo Alvaro da Silva"," Lunga, Aloizio", ,,,,,,,,,,,,,,,,,,,
2009," Macedo, Marcelo Alvaro da Silva"," Nova, Silvia Pereira de Castro Casa"," Almeida, Katia de", ,,,,,,,,,,,,,,,,,,
2009," Machado, Marcia Reis"," Nascimento, Artur Roberto do"," Murcia, Fernando Dal-Ri", ,,,,,,,,,,,,,,,,,,
2009," Maia, Luiz Claudio Gomes"," Souza, Renato Rocha", ,,,,,,,,,,,,,,,,,,,
2009," Marcelo, Julia Fernandes"," Hayashi, Maria Cristina Piumbato Innocentini", ,,,,,,,,,,,,,,,,,,,
2009," Marques, Fabricio", ,,,,,,,,,,,,,,,,,,,,
2009," Martins, Claudia Araujo"," Braile, Domingo Marcolino", ,,,,,,,,,,,,,,,,,,,
2009," Martins, Guilherme Silveira"," Martins, Michele Esteves"," Csillag, Joao Mario"," Pereira, Susana Carla Farias", ,,,,,,,,,,,,,,,,,
2009," Matos, Gislaine Imaculada de"," Oliveira, Ely Francina Tannuri de"," Santana, Antonio Lazaro", ,,,,,,,,,,,,,,,,,,
2009," Mattos, Ana Maria"," Dias, Eduardo Wense", ,,,,,,,,,,,,,,,,,,,
2009," Medeiros, Jassio Pereira"," Oliveira, Jose Arimates", ,,,,,,,,,,,,,,,,,,,
2009," Mello, Cristiane Marques de"," Crubellate, Joao Marcelo"," Luciano, Rossoni", ,,,,,,,,,,,,,,,,,,
2009," Mendes, Lidia Maria da Silva Schrago"," Winter, Eduardo"," Santos, Evanildo Vieira dos"," Ferreira, Camila Belo Tavares", ,,,,,,,,,,,,,,,,,
2009," Mendonca Neto, Octavio Ribeiro de"," Riccio, Edson Luiz"," Sakata, Marici Cristine Gramacho", ,,,,,,,,,,,,,,,,,,
2009," Miranda, Angelica Conceicao Dias"," Fachin, Gleisy Regina Bories"," Santos, Raimundo Nonato Macedo dos", ,,,,,,,,,,,,,,,,,,
2009," Momm, Christiane Fabiola"," Santos, Raimundo Nonato Macedo dos", ,,,,,,,,,,,,,,,,,,,
2009," Momm, Christiane Fabiola"," Santos, Raimundo Nonato Macedo dos", ,,,,,,,,,,,,,,,,,,,
2009," Montagner, Miguel Angelo"," Montagner, Maria Inez"," Hoehne, Eduardo Luiz", ,,,,,,,,,,,,,,,,,,
2009," Morel, Carlos Medicis"," Serruya, Suzanne Jacob"," Penna, Gerson Oliveira"," Guimaraes, Reinaldo", ,,,,,,,,,,,,,,,,,
2009," Moretti, Sergio Luiz do Amaral"," Campanario, Milton de Abreu", ,,,,,,,,,,,,,,,,,,,
2009," Mugnaini, Rogerio"," Efrain-Garcia, Preiddy", ,,,,,,,,,,,,,,,,,,,
2009," Mugnaini, Rogerio"," Leta, Jacqueline"," Goldbaum, Moises"," Castro, Regina Celia Figueiredo"," Tardelli, Adalberto Otranto"," Packer, Abel Laerte", ,,,,,,,,,,,,,,,
2009," Nascimento, Artur Roberto do"," Junqueira, Emanuel R."," Martins, Gilberto de Andrade", ,,,,,,,,,,,,,,,,,,
2009," Nascimento, Artur Roberto do"," Santos, Ariovaldo dos"," Salotti, Bruno"," Dal-Ri Murcia, Fernando", ,,,,,,,,,,,,,,,,,
2009," Nascimento, Maria de Jesus"," Boso, Augiza Karla", ,,,,,,,,,,,,,,,,,,,
2009," Nascimento, Sabrina do"," Santos, Vanderlei dos"," Rengel, Silene"," Beuren, Ilse Maria", ,,,,,,,,,,,,,,,,,
2009," Nascimento, Suenia Graziella O. de A. S. do"," Alves, Anna Rebecca Tavares"," Alves, Luana Carolina Duarte"," Carvalho, Viviane Alves de", ,,,,,,,,,,,,,,,,,
2009," Navarro, Antonio Coppi", ,,,,,,,,,,,,,,,,,,,,
2009," Neves, Barbara Coelho"," Santos, Jose Carlos Sales dos"," Cunha, Neubler Nilo Ribeiro da", ,,,,,,,,,,,,,,,,,,
2009," Neves Junior, Idalberto Jose das"," Oliveira, Eziel da Rocha de", ,,,,,,,,,,,,,,,,,,,
2009," Noronha, Daisy Pires"," Fujino, Asa", ,,,,,,,,,,,,,,,,,,,
2009," Oliveira, Claudio Luiz de Souza"," Muylder, Cristiana Fernandes de", ,,,,,,,,,,,,,,,,,,,
2009," Oliveira, Eliane Braga de"," Rodrigues, Georgete Medleg", ,,,,,,,,,,,,,,,,,,,
2009," Oliveira, Ely Francina Tannuri de"," Ferreira, Karen Eloise", ,,,,,,,,,,,,,,,,,,,
2009," Oliveira, Ely Francina Tannuri de"," Gracio, Maria Claudia Cabrini", ,,,,,,,,,,,,,,,,,,,
2009," Oliveira, Ely Francina Tannuri de"," Gracio, Maria Claudia Cabrini"," Segundo, Jose Eduardo Santarem", ,,,,,,,,,,,,,,,,,,
2009," Oliveira, Ely Francina Tannuri de"," Santarem, Luciana Garcia da Silva"," Segundo, Jose Eduardo Santarem", ,,,,,,,,,,,,,,,,,,
2009," Oliveira, Luciana Goulart de"," Nunes, Jeziel da Silva", ,,,,,,,,,,,,,,,,,,,
2009," Oliveira, Robson Ramos"," Carvalho, Vania Silva de"," Alves, Francisco Jose dos Santos"," Laurencel, Luiz da Costa"," Felix, Claudia Lima", ,,,,,,,,,,,,,,,,
2009," Oliveira, Robson Ramos"," Carvalho, Vania Silva de"," Gomes, Josir Simeone", ,,,,,,,,,,,,,,,,,,
2009," Oliveira, Robson Ramos"," Carvalho, Vania Silva de"," Gomes, Josir Simeone", ,,,,,,,,,,,,,,,,,,
2009," Oliveira, Robson Ramos"," Silva, Wainer da Silveira e"," Gomes, Josir Simeone", ,,,,,,,,,,,,,,,,,,
2009," Oliver, Fatima Correa", ,,,,,,,,,,,,,,,,,,,,
2009," Pavao, Yeda Maria Pereira"," Coelho, Ana Lucia de Araujo Lima"," Coelho, Christiano", ,,,,,,,,,,,,,,,,,,
2009," Penteado Filho, Roberto de Camargo", ,,,,,,,,,,,,,,,,,,,,
2009," Penteado Filho, Roberto de Camargo"," Avila, Antonio Flavio Dias", ,,,,,,,,,,,,,,,,,,,
2009," Pereira, Cesar Antonio"," Bazi, Rogerio Eduardo Rodrigues", ,,,,,,,,,,,,,,,,,,,
2009," Pereira, Veridiana Rotondaro"," Carvalho, Marly Monteiro de", ,,,,,,,,,,,,,,,,,,,
2009," Pinheiro, Cecilia M. A."," Masson, Andre L. S."," Faingezicht, Andrea M."," Borghesi, Gustavo"," Rotea Junior, William"," Prisco, Flavio E."," Saad, Everardo D.", ,,,,,,,,,,,,,,
2009," Pinto, Adilson Luiz"," Moreiro Gonzalez, Jose Antonio", ,,,,,,,,,,,,,,,,,,,
2009," Pinto, Marli Dias de Souza"," Santos, Raimundo Nonato Macedo dos"," Bahia, Eliana Maria dos Santos", ,,,,,,,,,,,,,,,,,,
2009," Quandt, Carlos Olavo"," Cruz, June Alisson Westarb"," Rosa, Carlos Alberto"," Welgacz, Hanna Tatarchencow", ,,,,,,,,,,,,,,,,,
2009," Quintella, Rogerio Hermida"," Freitas, Elizabeth Jorge da Silva Monteiro de "," Ventura, Andrea Cardoso "," Santos, Morjane Armstrong"," Antonio, Liliane Queiroz ",,,,,,,,,,,,,,,,,
2009," Ramos, Helia de Sousa Chaves"," Brascher, Marisa", ,,,,,,,,,,,,,,,,,,,
2009," Ramos, Renan Carvalho"," Camargo, Murillo Ferreira de"," Amaral, Alessandro"," Hayashi, Carlos Roberto Massao", ,,,,,,,,,,,,,,,,,
2009," Ramos, Renan Carvalho"," Faria, Leandro Innocentini Lopes de", ,,,,,,,,,,,,,,,,,,,
2009," Ravelli, Ana Paula Xavier"," Fernandes, Gisele Cristina Manfrini"," Barbosa, Sayonara de Fatima Faria"," Simao, Eunice"," Santos, Silvia Maria de Azevedo dos"," Meirelles, Bettina Horner Schlindwein", ,,,,,,,,,,,,,,,
2009," Reina, Donizete"," Ensslin, Sandra Rolim"," Gallon, Alessandra Vasconcelos"," Reina, Diane Rossi Maximiano", ,,,,,,,,,,,,,,,,,
2009," Rezende, Patricia de Souza"," Ianni, Aurea Maria Zolner"," Alves, Olga Sofia Faberge"," Barboza, Renato", ,,,,,,,,,,,,,,,,,
2009," Ribas Junior, Rodolfo de Castro"," Portugal, Clarice Moreira"," Pitrowsky, Ludmilla Tassano"," Cunha, Maicon Pereira da"," Blanco, Pamela Ramos"," Gimena, Roberto Nicolas Pimmingstorfer"," Vilarinho, Yuri Coutinho", ,,,,,,,,,,,,,,
2009," Ribeiro, Denise de Andrade", ,,,,,,,,,,,,,,,,,,,,
2009," Riera, Rachel", ,,,,,,,,,,,,,,,,,,,,
2009," Ritta, Cleyton de Oliveira"," Vicente, Ernesto Fernando Rodrigues", ,,,,,,,,,,,,,,,,,,,
2009," Rocha, Adriana Maria"," Araujo, Elisson Alberto Tavares"," Silva, Wendel Alex Castro", ,,,,,,,,,,,,,,,,,,
2009," Rodrigues, Maria Paula Benfica"," Gontijo, Daniela Tavares", ,,,,,,,,,,,,,,,,,,,
2009," Rosa, Luciana Martins da"," Silva, Ana Maria Farias da"," Pereima, Rosane Suely May Rodrigues"," Santos, Silvia Maria de Azevedo dos"," Meirelles, Bettina Horner Schlindwein", ,,,,,,,,,,,,,,,,
2009," Rossoni, Luciano"," Ferreira Junior, Israel"," Hocayen-da-Silva, Antonio Joao", ,,,,,,,,,,,,,,,,,,
2009," Rossoni, Luciano"," Graeml, Alexandre Reis", ,,,,,,,,,,,,,,,,,,,
2009," Rossoni, Luciano"," Guarido Filho, Edson Ronaldo", ,,,,,,,,,,,,,,,,,,,
2009," Rossoni, Luciano"," Hocayen-da-Silva, Antonio Joao", ,,,,,,,,,,,,,,,,,,,
2009," Rover, Suliani"," Reina, Donizete"," Ensslin, Sandra Rolim", ,,,,,,,,,,,,,,,,,,
2009," Ruiz, Milton Artur"," Greco, Oswaldo Tadeu"," Braile, Domingo Marcolino", ,,,,,,,,,,,,,,,,,,
2009," Ruiz, Milton Artur"," Greco, Oswaldo Tadeu"," Braile, Domingo Marcolino", ,,,,,,,,,,,,,,,,,,
2009," Santana, Celeste Maria de Oliveira"," Sampaio, Maria Fiscina Vaz"," Boa Morte, Adelvani de Araujo"," Silveira, Martha Silvia Mart?nez"," Rocha, Anderson Silva da", ,,,,,,,,,,,,,,,,
2009," Santos, Ananias Francisco dos"," Rausch, Rita Buzzi", ,,,,,,,,,,,,,,,,,,,
2009," Santos, Maike Cabral dos", ,,,,,,,,,,,,,,,,,,,,
2009," Santos, Maria Jose Veloso da Costa", ,,,,,,,,,,,,,,,,,,,,
2009," Santos, Nalbia de Araujo"," Lima, Severino Cesario de"," Martins, Gilberto de Andrade", ,,,,,,,,,,,,,,,,,,
2009," Santos, Raimundo Nonato Macedo dos"," Kobashi, Nair Yumiko", ,,,,,,,,,,,,,,,,,,,
2009," Santos-Rocha, Edneia Silva"," Hayashi, Carlos Roberto Massao", ,,,,,,,,,,,,,,,,,,,
2009," Saraiva, Ernani Viana"," Carrieri, Alexandre de Padua", ,,,,,,,,,,,,,,,,,,,
2009," Saraiva Junior, Abraao Freires"," Alcalde, Adriano"," Costa, Reinaldo Pacheco da", ,,,,,,,,,,,,,,,,,,
2009," Scarano, Fabio Rubio"," De Toni, Karen"," Amarante, Cristiana Maria Vasconcellos Goulart do", ,,,,,,,,,,,,,,,,,,
2009," Schneider, Aline Botelho"," Carneiro, Marcelo Lopes"," Dutra, Ademar", ,,,,,,,,,,,,,,,,,,
2009," Schneider, Aline Botelho"," Carneiro, Marcelo Lopes"," Fiates, Gabriela Goncalves Silveira", ,,,,,,,,,,,,,,,,,,
2009," Schneider, Aline Botelho"," Carneiro, Marcelo Lopes"," Serra, Fernando Antonio Ribeiro"," Ferreira, Manuel Portugal", ,,,,,,,,,,,,,,,,,
2009," Silva, Adriano Jose da"," Toledo Filho, Jorge Ribeiro de"," Pinto, Juliana de Fatima", ,,,,,,,,,,,,,,,,,,
2009," Silva, Milton Jackson Almeida"," Campelo, Karina Simoes"," Lima, Magna Regina dos Santos"," Santos, Valter Soares dos", ,,,,,,,,,,,,,,,,,
2009," Silva, Marcia Regina da"," Bittar, Marisa"," Hayashi, Maria Cristina Piumbato Innocentini", ,,,,,,,,,,,,,,,,,,
2009," Silveira, Murilo Artur Araujo da"," Bazi, Rogerio Eduardo Rodrigues", ,,,,,,,,,,,,,,,,,,,
2009," Silveira, Murilo Artur Araujo da"," Prysthon, Cecilia Maria Freire"," Schmidt, Susana"," Silva, Fabio Mascarenhas e", ,,,,,,,,,,,,,,,,,
2009," Siqueira, Joao Paulo Lara de"," Serrano, Daniel Portillo"," Rimonato, Irene Pereira de Oliveira Stenzel"," Silveira, Luciana Maria Estefam Chamon", ,,,,,,,,,,,,,,,,,
2009," Sousa, Maria Isabel de Jesus"," Franklin, Sergio"," Barcellos, Barbara Franca", ,,,,,,,,,,,,,,,,,,
2009," Teixeira, Marcia Oliveira"," Machado, Carlos Jose Saldanha"," Filipecki, Ana Tereza Pinto"," Hasenclever, Lia"," Klein, Helena Espellet", ,,,,,,,,,,,,,,,,
2009," Tess, Beatriz Helena"," Furuie, Sergio Shiguemi"," Castro, Regina Celia Figueiredo"," Barreto, Maria do Carmo Cavarette"," Nobre, Moacyr Roberto Cuce", ,,,,,,,,,,,,,,,,
2009," Torres, Oscar Duarte"," Velho, Lea Maria Leme Strini", ,,,,,,,,,,,,,,,,,,,
2009," Tosta, Kelly Cristina Benetti Tonani"," Pereira, Mauricio Fernandes"," Almeida, Martinho Isnard Ribeiro de"," Melo, Pedro Antonio de", ,,,,,,,,,,,,,,,,,
2009," Urbizagastegui-Alvarado, Ruben", ,,,,,,,,,,,,,,,,,,,,
2009," Urbizagastegui-Alvarado, Ruben", ,,,,,,,,,,,,,,,,,,,,
2009," Urbizagastegui-Alvarado, Ruben", ,,,,,,,,,,,,,,,,,,,,
2009," Vanti, Nadia Aurora Peres"," Nascimento, Maria do Socorro", ,,,,,,,,,,,,,,,,,,,
2009," Vanz, Samile Andrea de Souza"," Stumpf, Ida Regina Chitto", ,,,,,,,,,,,,,,,,,,,
2009," Vasconcelos, Sonia M. R."," Sorenson, Martha M."," Leta, Jacqueline", ,,,,,,,,,,,,,,,,,,
2009," Vicentelli, Herminia"," Witter, Geraldina Porto", ,,,,,,,,,,,,,,,,,,,
2009," Vieira, Thais Roberta Correia"," Pereira, Antonio Nunes", ,,,,,,,,,,,,,,,,,,,
2009," Vilan Filho, Jayme Leiro", ,,,,,,,,,,,,,,,,,,,,
2009," Wainer, Jacques"," Xavier, Eduardo C."," Bezerra, Fabio", ,,,,,,,,,,,,,,,,,,
2009," Walter, Silvana Anita"," Cruz, Ana Paula Capuano da"," Espejo, Marcia Maria dos Santos Bortolocci"," Gassner, Flavia Pozzera", ,,,,,,,,,,,,,,,,,
2009," Walter, Silvana Anita"," Cruz, Ana Paula Capuano da"," Espejo, Marcia Maria dos Santos Bortolocci"," Gassner, Flavia Pozzera", ,,,,,,,,,,,,,,,,,
2009," Witter, Geraldina Porto", ,,,,,,,,,,,,,,,,,,,,
2009," Xavier, Rodolfo Coutinho Moreira"," Costa, Rubenildo Oliveira da", ,,,,,,,,,,,,,,,,,,,
2009," Yoshida, Winston Bonetti", ,,,,,,,,,,,,,,,,,,,,
2010," Aguiar, Ricardo Alexandre Amar de"," Souza, Cristina Gomes de"," Mendes, Heitor Soares", ,,,,,,,,,,,,,,,,,,
2010," Alencar, Debora Brito de"," Silva, Jonathas Liuz Carvalho"," Gomes, Antonia Albeniza"," Santos, Alison Caetano dos"," Silva, Cicero Antonio Gomes"," Gomes, Cicero Carlos"," Silva, Cicero Carlos Oliveira da"," Mendonca, Danilene Alves Torquato de"," Silva, Girleide Silvestre da"," Carneiro, Maria Daniele Lungas"," Sousa, Maria Eliziana Pereira de", ,,,,,,,,,,
2010," Alvarenga, Lidia"," Silva, Daniela Lucas da", ,,,,,,,,,,,,,,,,,,,
2010," Alves, Ana Paula Ferreira"," Oliveira, Ana Carolina Gursen de Miranda"," Quandt, Carlos Olavo", ,,,,,,,,,,,,,,,,,,
2010," Alves, Bruno Henrique", ,,,,,,,,,,,,,,,,,,,,
2010," Alves, Bruno Henrique", ,,,,,,,,,,,,,,,,,,,,
2010," Alves, Juliano Nunes"," Peukert, Leticia Wiedtheuper de Campos"," Ramos, Marcio Sampedro"," Lobler, Mauri Leodir", ,,,,,,,,,,,,,,,,,
2010," Alves, M. Aparecida Senaubar"," Oyama, Marcos Daisuke", ,,,,,,,,,,,,,,,,,,,
2010," Anastasiadis, Aristoklis D."," Albuquerque, Marcelo P. de"," Albuquerque, Marcio P. de"," Mussi, Diogo B.", ,,,,,,,,,,,,,,,,,
2010," Andrade, Helio Pinheiro de"," Rodrigues, Flavia Melo"," Nabout, Joao Carlos", ,,,,,,,,,,,,,,,,,,
2010," Andrade, Jacquelline Aparecida Batista de"," Muylder, Cristiana Fernandes de", ,,,,,,,,,,,,,,,,,,,
2010," Andrade Neto, Mariano Lopes de"," Eishima, Raquel Sumie"," Bazßn, Aline Aristides"," Landim, Paula da Cruz", ,,,,,,,,,,,,,,,,,
2010," Andrade Neto, Mariano Lopes de"," Onofre, C. E. L."," Landim, Paula da Cruz", ,,,,,,,,,,,,,,,,,,
2010," Antonelli, Ricardo Adriano"," Espejo, Marcia Maria dos Santos Bortolocci"," Almeida, Lauro Brito de"," Longui, Fernanda Luiza", ,,,,,,,,,,,,,,,,,
2010," Araujo, Aline Correa de"," Sanna, Maria Cristina", ,,,,,,,,,,,,,,,,,,,
2010," Araujo, Carlos Alberto Avila"," Braga, Rogerio Manoel de Oliveira"," Vieira, Wellington de Oliveira", ,,,,,,,,,,,,,,,,,,
2010," Araujo, Carlos Alberto Avila"," Caldeira, Paulo da Terra"," Oliveira, Filipi Junio Pacheco de"," Freitas, Adriano Pereira da Silva"," Reis, Tartaglia Deise de"," Moraes, Bruno Moreira de"," Caldeira, Everton Rafael", ,,,,,,,,,,,,,,
2010," Araujo, Carlos Alberto Avila"," Lage, Danilo Francisco de Souza"," Souza, Raisa Mendes Fernandes"," Assis, Romenia Aparecida", ,,,,,,,,,,,,,,,,,
2010," Araujo, Elisson Alberto Tavares"," Costa, Miguel Luiz de Oliveira"," Camargos, Marcos Antonio de", ,,,,,,,,,,,,,,,,,,
2010," Araujo, Elisson Alberto Tavares"," Silva, Wendel Alex Castro", ,,,,,,,,,,,,,,,,,,,
2010," Araujo, Enio Gomes"," Prado, Renata Beatriz de Souza", ,,,,,,,,,,,,,,,,,,,
2010," Araujo, Kizi Mendonca de"," Gouveia, Fabio Castro"," Leta, Jacqueline", ,,,,,,,,,,,,,,,,,,
2010," Araujo, Uajaru Pessoa"," Antonialli, Luiz Marcelo"," Brito, Mozar Jose de"," Guerrini, Fabio Muller", ,,,,,,,,,,,,,,,,,
2010," Arboit, Aline Elis"," Bufrem, Leilah Santiago", ,,,,,,,,,,,,,,,,,,,
2010," Arboit, Aline Elis"," Bufrem, Leilah Santiago", ,,,,,,,,,,,,,,,,,,,
2010," Arboit, Aline Elis"," Bufrem, Leilah Santiago"," Freitas, Juliana Lazzarotto", ,,,,,,,,,,,,,,,,,,
2010," Arruda, Cristina Silva"," Nogueira, Eliza"," Oliveira, Milena Silva de"," Pereira, Eliane Ramos"," Silva, Rose Mary Costa Andrade", ,,,,,,,,,,,,,,,,
2010," Avelar, Ewerton Alex"," Santos, Thiago de Sousa", ,,,,,,,,,,,,,,,,,,,
2010," Azevedo, Pedro Guimaraes de"," Mesquita, Flavia de Oliveira"," Young, Robert John", ,,,,,,,,,,,,,,,,,,
2010," Azzoni, Carlos Roberto", ,,,,,,,,,,,,,,,,,,,,
2010," Baldan, Aisten"," Oliveira, Carlos Alexandre de"," Ramos, Renan Carvalho"," Silva, Tatiane Pereira da", ,,,,,,,,,,,,,,,,,
2010," Balestrin, Alsones"," Verschoore Filho, Jorge Renato de Souza"," Reyes Junior, Edgar", ,,,,,,,,,,,,,,,,,,
2010," Banadio, Maria Claudia", ,,,,,,,,,,,,,,,,,,,,
2010," Barbastefano, Rafael Garcia"," Souza, Cristina Gomes de"," Araujo, Fernando Oliveira de", ,,,,,,,,,,,,,,,,,,
2010," Barbosa, Glauber de Castro"," Barros, Fabricio de Oliveira", ,,,,,,,,,,,,,,,,,,,
2010," Barbosa Neto, Joao Estevao "," Colauto, Romualdo Douglas", ,,,,,,,,,,,,,,,,,,,
2010," Barreto, Aldo de Albuquerque", ,,,,,,,,,,,,,,,,,,,,
2010," Bastos, Eder Claudio"," Beuren, Ilse Maria", ,,,,,,,,,,,,,,,,,,,
2010," Beira, Eduardo", ,,,,,,,,,,,,,,,,,,,,
2010," Bello, Suzelei Faria"," Hayashi, Maria Cristina Piumbato Innocentini", ,,,,,,,,,,,,,,,,,,,
2010," Bello, Suzelei Faria "," Pizzani, Luciana "," Hayashi, Maria Cristina Piumbato Innocentini ",,,,,,,,,,,,,,,,,,,
2010," Bernardo, Jose Raphael Ramos Ferreira"," Campos Filho, Luiz Alberto Nascimento", ,,,,,,,,,,,,,,,,,,,
2010," Bezerra, Marcio Luis Soares"," Neves, Eduardo Borba", ,,,,,,,,,,,,,,,,,,,
2010," Brito, Marcilio de"," Vilan Filho, Jayme Leiro"," Araujo Junior, Rogerio Henrique de", ,,,,,,,,,,,,,,,,,,
2010," Bufrem, Leilah Santiago", ,,,,,,,,,,,,,,,,,,,,
2010," Bufrem, Leilah Santiago"," Gabriel Junior, Rene Faustino"," Goncalves, Viviane", ,,,,,,,,,,,,,,,,,,
2010," Bufrem, Leilah Santiago"," Gabriel Junior, Rene Faustino"," Goncalves, Viviane", ,,,,,,,,,,,,,,,,,,
2010," Cademartori, Ana Carolina"," Roso, Adriane"," Alves, Thiago", ,,,,,,,,,,,,,,,,,,
2010," Cagnacci, Carolina Vieira"," Sanna, Maria Cristina", ,,,,,,,,,,,,,,,,,,,
2010," Camargo Junior, Kenneth Rochel de", ,,,,,,,,,,,,,,,,,,,,
2010," Camargo Junior, Kenneth Rochel de"," Coeli, Claudia Medina"," Caetano, Rosangela"," Maia, Vanessa Rangel", ,,,,,,,,,,,,,,,,,
2010," Camargo, Murillo Ferreira de"," Zanetti, Lucia Semensato"," Celere, Neuza Terezinha Mossin", ,,,,,,,,,,,,,,,,,,
2010," Camargo, Raphael Vinicius Weigert"," Dutra, Marcelo Haendchen"," Pepinelli, Rita de Cassia Correa", ,,,,,,,,,,,,,,,,,,
2010," Camargos, Aroldo Fernando", ,,,,,,,,,,,,,,,,,,,,
2010," Campos, Livia Flavia de Albuquerque"," Andrade Neto, Mariano Lopes de"," Lanutti, Jamille Noretza de Lima "," Silva, Danilo Correa"," Paschoarelli, Luis Carlos"," Silva, Jose Carlos Placido da", ,,,,,,,,,,,,,,,
2010," Campos, Livia Flavia de Albuquerque"," Andrade Neto, Mariano Lopes de"," Lanutti, Jamille Noretza de Lima "," Silva, Danilo Correa"," Paschoarelli, Luis Carlos"," Silva, Jose Carlos Placido da", ,,,,,,,,,,,,,,,
2010," Canchumani, Roberto Mario Lovon", ,,,,,,,,,,,,,,,,,,,,
2010," Cantalice, Flavio Leandro Batista de Moura"," Silva Filho, Jose Carlos Lazaro da"," Barbosa Junior, Carlos David Silveira Carvalho"," Freitas, Ana Rita Pinheiro de", ,,,,,,,,,,,,,,,,,
2010," Capobiango, Ronan Pereira"," Silveira, Suely de Fatima Ramos"," Zerbato, Cristiano"," Mendes, Alcindo Cipriano Argolo", ,,,,,,,,,,,,,,,,,
2010," Caregnato, Sonia Elisa"," Maia, Maria de Fatima Santos"," Peixoto, Natasha Morello", ,,,,,,,,,,,,,,,,,,
2010," Carvalho, Karine Lima de"," Saraiva Junior, Abraao Freires"," Frezatti, Fabio"," Costa, Reinaldo Pacheco da", ,,,,,,,,,,,,,,,,,
2010," Catapan, Anderson"," Cherobim, Ana Paula Mussi Szabo", ,,,,,,,,,,,,,,,,,,,
2010," Catapan, Anderson"," Sherer, Luciano Marcio"," Espejo, Marcia Maria dos Santos Bortolocci", ,,,,,,,,,,,,,,,,,,
2010," Chalhub, Tania"," Oliveira, Eloisa da Conceicao Principe de", ,,,,,,,,,,,,,,,,,,,
2010," Chen, Yen-Tsang"," Dultra-de-Lima, Ronaldo Gomes"," Martins, Vidigal Fernandes", ,,,,,,,,,,,,,,,,,,
2010," Chizzotti, Antonio"," Ponce, Branca Jurema", ,,,,,,,,,,,,,,,,,,,
2010," Cicolo, Emilia Aparecida"," Roza, Bartira de Aguiar"," Schirmer, Janine", ,,,,,,,,,,,,,,,,,,
2010," Coelho, Marlos de Souza"," Silva, Ruy Fernando Kuenzer Caetano da", ,,,,,,,,,,,,,,,,,,,
2010," Correa, Charlene Maria"," Hoeltgebaum, Marianne", ,,,,,,,,,,,,,,,,,,,
2010," Costa, Ana Ludmila Freire"," Amorim, Keyla Mafalda de Oliveira"," Costa, Joyce Pereira da", ,,,,,,,,,,,,,,,,,,
2010," Costa, Flaviano"," Clemente, Ademir"," Cruz, Ana Paula Capuano da"," Gassner, Flavia Pozzera"," Lourenco, Rosenery Loureiro", ,,,,,,,,,,,,,,,,
2010," Costa, Helder Gomes", ,,,,,,,,,,,,,,,,,,,,
2010," Costa, Josiane Goncalves da"," Vanz, Samile Andrea de Souza", ,,,,,,,,,,,,,,,,,,,
2010," Costa, Leonardo Oliveira Pena"," Moseley, Anne M."," Sherrington, Catherine"," Maher, Christopher G."," Herbert, Robert D."," Elkins, Mark R.", ,,,,,,,,,,,,,,,
2010," Costamagna, Maria Teresa", ,,,,,,,,,,,,,,,,,,,,
2010," Couto, Thierson"," Ziviani, Nivio"," Calado, Pavel"," Cristo, Marco"," Goncalves, Marcos Andre"," Moura, Edleno Silva de"," Brandao, Wladmir Cardoso", ,,,,,,,,,,,,,,
